     1.976099E+02    1.976099E+02    1.985093E+02    1.996858E+02    2.011511E+02    2.029124E+02    2.049222E+02    2.070725E+02    2.092445E+02    2.113369E+02
     2.132330E+02    2.148230E+02    2.160126E+02    2.167041E+02    2.168218E+02    2.163098E+02    2.152548E+02    2.138710E+02    2.123536E+02    2.108821E+02
     2.095896E+02    2.086022E+02    2.080249E+02    2.079498E+02    2.084575E+02    2.096256E+02    2.115356E+02    2.142660E+02    2.178469E+02    2.222283E+02
     2.273158E+02    2.330876E+02    2.394800E+02    2.464757E+02    2.539871E+02    2.619734E+02    2.704173E+02    2.792302E+02    2.883807E+02    2.977603E+02
     3.073190E+02    3.169867E+02    3.266493E+02    3.362537E+02    3.457013E+02    3.548601E+02    3.637038E+02    3.721093E+02    3.800146E+02    3.873493E+02
     3.939945E+02    4.046135E+02    4.135689E+02    4.207773E+02    4.270279E+02    4.323758E+02    4.368326E+02    4.404067E+02    4.431177E+02    4.449677E+02
     4.459913E+02    4.461494E+02    4.454847E+02    4.439803E+02    4.416514E+02    4.384478E+02    4.343921E+02    4.294853E+02    4.236812E+02    4.169927E+02
     4.088672E+02    3.993857E+02    3.877593E+02    3.740937E+02    3.586671E+02    3.419397E+02    3.244258E+02    3.067260E+02    2.892852E+02    2.726299E+02
     2.571624E+02    2.432100E+02    2.310551E+02    2.209363E+02    2.131256E+02    2.079279E+02    2.054126E+02    2.051516E+02    2.067124E+02    2.096157E+02
     2.132212E+02    2.166477E+02    2.187372E+02    2.188125E+02    2.171460E+02    2.142101E+02    2.105688E+02    2.068159E+02    2.035258E+02    2.009229E+02
     2.009229E+02    1.976099E+02    1.976099E+02    1.985093E+02    1.996858E+02    2.011511E+02    2.029124E+02    2.049222E+02    2.070725E+02    2.092445E+02
     2.113369E+02    2.132330E+02    2.148230E+02    2.160126E+02    2.167041E+02    2.168218E+02    2.163098E+02    2.152548E+02    2.138710E+02    2.123536E+02
     2.108821E+02    2.095896E+02    2.086022E+02    2.080249E+02    2.079498E+02    2.084575E+02    2.096256E+02    2.115356E+02    2.142660E+02    2.178469E+02
     2.222283E+02    2.273158E+02    2.330876E+02    2.394800E+02    2.464757E+02    2.539871E+02    2.619734E+02    2.704173E+02    2.792302E+02    2.883807E+02
     2.977603E+02    3.073190E+02    3.169867E+02    3.266493E+02    3.362537E+02    3.457013E+02    3.548601E+02    3.637038E+02    3.721093E+02    3.800146E+02
     3.873493E+02    3.939945E+02    4.046135E+02    4.135689E+02    4.207773E+02    4.270279E+02    4.323758E+02    4.368326E+02    4.404067E+02    4.431177E+02
     4.449677E+02    4.459913E+02    4.461494E+02    4.454847E+02    4.439803E+02    4.416514E+02    4.384478E+02    4.343921E+02    4.294853E+02    4.236812E+02
     4.169927E+02    4.088672E+02    3.993857E+02    3.877593E+02    3.740937E+02    3.586671E+02    3.419397E+02    3.244258E+02    3.067260E+02    2.892852E+02
     2.726299E+02    2.571624E+02    2.432100E+02    2.310551E+02    2.209363E+02    2.131256E+02    2.079279E+02    2.054126E+02    2.051516E+02    2.067124E+02
     2.096157E+02    2.132212E+02    2.166477E+02    2.187372E+02    2.188125E+02    2.171460E+02    2.142101E+02    2.105688E+02    2.068159E+02    2.035258E+02
     2.009229E+02    2.009229E+02    1.977945E+02    1.977945E+02    2.001518E+02    2.037111E+02    2.079726E+02    2.120390E+02    2.149459E+02    2.157377E+02
     2.139667E+02    2.111012E+02    2.089277E+02    2.089751E+02    2.127202E+02    2.217421E+02    2.364581E+02    2.567687E+02    2.826464E+02    3.136335E+02
     3.482211E+02    3.830780E+02    4.129300E+02    4.372272E+02    4.601909E+02    4.818796E+02    5.024088E+02    5.218313E+02    5.402324E+02    5.576733E+02
     5.741465E+02    5.897475E+02    6.045618E+02    6.185756E+02    6.318253E+02    6.443563E+02    6.562052E+02    6.674204E+02    6.780333E+02    6.881012E+02
     6.976100E+02    7.066116E+02    7.151187E+02    7.231539E+02    7.307352E+02    7.378606E+02    7.445422E+02    7.508029E+02    7.566451E+02    7.621000E+02
     7.671694E+02    7.718591E+02    7.761761E+02    7.823013E+02    7.875710E+02    7.920199E+02    7.956718E+02    7.985358E+02    8.006391E+02    8.019921E+02
     8.025932E+02    8.024624E+02    8.015835E+02    7.999683E+02    7.976070E+02    7.944907E+02    7.905967E+02    7.859288E+02    7.804525E+02    7.741503E+02
     7.669803E+02    7.589321E+02    7.499520E+02    7.399907E+02    7.290461E+02    7.170891E+02    7.040436E+02    6.898379E+02    6.743884E+02    6.575915E+02
     6.393326E+02    6.194891E+02    5.978867E+02    5.744860E+02    5.491287E+02    5.216517E+02    4.918229E+02    4.594728E+02    4.244413E+02    3.820672E+02
     3.282316E+02    2.790010E+02    2.415018E+02    2.170173E+02    2.055894E+02    2.051637E+02    2.108588E+02    2.173690E+02    2.186369E+02    2.146113E+02
     2.083643E+02    2.028484E+02    2.028484E+02    1.981301E+02    1.981301E+02    2.027097E+02    2.089496E+02    2.139245E+02    2.143829E+02    2.109209E+02
     2.095135E+02    2.160827E+02    2.362829E+02    2.713576E+02    3.211127E+02    3.792959E+02    4.275407E+02    4.680354E+02    5.056976E+02    5.405901E+02
     5.728939E+02    6.029058E+02    6.307643E+02    6.565792E+02    6.805718E+02    7.030227E+02    7.242064E+02    7.442781E+02    7.630483E+02    7.806209E+02
     7.970922E+02    8.125465E+02    8.270543E+02    8.406811E+02    8.534851E+02    8.655300E+02    8.768879E+02    8.876159E+02    8.977709E+02    9.073719E+02
